@relation 'NPS_Class-weka.filters.unsupervised.attribute.NominalToString-Cfirst-weka.filters.unsupervised.attribute.RemoveType-Tstring-weka.filters.unsupervised.attribute.Remove-V-R570,4,1000,1004,221,573,372,1177,925,1466,1528'

@attribute GATS1s numeric
@attribute nBase numeric
@attribute SsssN numeric
@attribute SsOH numeric
@attribute AATS5p numeric
@attribute GATS4s numeric
@attribute AATSC3s numeric
@attribute IC5 numeric
@attribute NsOH numeric
@attribute nRot numeric
@attribute Class {Phenethylamines,Cannabinoids,Opioids,'Other substances',Benzodiazepines,Cathinones}

@data
1.197801,1,0,0,1.321039,0.921848,-0.053117,4.627987,0,7,Phenethylamines
0.94094,1,0,0,1.368553,0.730612,-0.030948,4.511085,0,3,Phenethylamines
0.487336,1,2.241756,0,1.196468,1.127677,0.084028,4.707715,0,4,Cathinones
0.636749,1,0,0,1.066208,1.858865,0.106603,4.396292,0,3,Cathinones
0.70207,1,0,0,1.311669,0.914314,-0.089683,4.681881,0,8,Phenethylamines
0.628758,1,0,0,1.001998,1.712,0.112571,4.340662,0,3,Cathinones
1.426363,1,0,0,1.180885,0.535929,-0.103573,4.430632,0,2,Opioids
1.191682,1,0,0,1.198154,0.90996,-0.024879,4.751391,0,7,Phenethylamines
0.715432,1,2.253955,9.642911,1.103364,1.265574,-0.045998,4.477459,1,3,Cathinones
0.597993,1,0,0,1.155337,1.8868,0.12926,4.518397,0,5,Cathinones
0.634962,1,2.105561,11.497642,1.10316,0.725155,-0.152621,4.942783,1,5,Phenethylamines
0.618203,1,2.16884,0,0.999278,1.654637,0.095622,4.208925,0,5,Cathinones
0.702193,1,0,0,1.092108,0.438316,-0.114867,4.28679,0,2,Phenethylamines
0.623827,1,0,0,1.13419,1.860093,0.100018,4.42953,0,4,Cathinones
1.575831,1,0,0,1.320491,0.594834,-0.099435,3.884184,0,2,Phenethylamines
1.054112,1,2.534763,0,1.090093,0.942777,-0.007298,4.838567,0,7,Phenethylamines
1.061475,1,0,0,1.195876,0.661528,0.102769,4.572469,0,6,Phenethylamines
0.541531,1,0,0,1.053736,1.437307,0.036464,4.263465,0,3,Cathinones
1.107896,1,0,0,1.254542,0.909113,-0.025818,4.871178,0,5,Phenethylamines
0.997964,1,0,19.414898,1.223212,0.771551,0.196697,4.947703,2,1,Phenethylamines
1.021343,2,4.887264,11.377821,1.127962,1.268253,-0.04641,4.762846,1,4,Phenethylamines
1.082072,1,0,0,1.333492,1.081476,0.023285,4.627987,0,6,Phenethylamines
0.603944,0,0,0,1.188391,0.773251,-0.013787,4.504706,0,1,Phenethylamines
0.591041,1,0,0,1.166783,2.070699,0.152047,4.263465,0,3,Cathinones
0.50238,1,2.283423,0,1.234086,0.997842,0.053561,4.686582,0,5,Cathinones
0.698091,0,0,0,1.357629,1.084485,-0.693969,5.019061,0,7,Cannabinoids
0.559816,1,2.462705,0,0.937776,0.773234,-0.097558,4.618736,0,3,Phenethylamines
0.953236,0,1.21288,9.253027,0.973938,1.168778,-0.166231,4.456565,1,3,Phenethylamines
0.510848,0,1.403682,0,1.451235,0.956725,-0.23284,4.839701,0,1,Benzodiazepines
1.204314,1,0,0,1.435475,0.620634,-0.11418,4.28679,0,2,Phenethylamines
1.031782,1,0,0,1.183776,0.956052,0.000756,4.771143,0,2,Phenethylamines
0.661474,1,0,0,1.112771,1.612223,0.042688,4.491729,0,4,Cathinones
0.486961,1,2.273006,0,1.217078,1.108693,0.087636,4.807009,0,5,Cathinones
1.2041,1,0,0,1.335022,0.830291,-0.108282,4.365014,0,4,Phenethylamines
0.907518,0,0,8.683583,1.057344,1.216124,-0.05792,4.430632,1,3,Phenethylamines
1.256633,1,0,0,1.208977,0.447404,-0.228491,4.047299,0,2,Phenethylamines
0.603541,1,4.541999,0,1.258429,1.206991,-0.008125,5.174824,0,8,Phenethylamines
1.201888,1,0,0,1.241251,0.66467,0.027875,4.714513,0,7,Phenethylamines
1.204775,1,0,0,1.103435,1.191005,-0.001171,4.533249,0,5,Phenethylamines
1.153888,1,0,0,1.298116,0.745276,-0.023341,4.294653,0,4,Phenethylamines
1.153227,1,0,0,1.313801,0.991907,0.004543,4.609384,0,7,Phenethylamines
0.982012,1,0,0,1.151303,0.781602,-0.018108,4.392127,0,3,Phenethylamines
1.142061,1,0,0,1.151351,0.544944,-0.061389,4.389898,0,3,Phenethylamines
1.224549,1,0,0,1.032756,0.999922,-0.029241,4.513795,0,3,Phenethylamines
1.052258,1,0,0,1.500825,0.98848,-0.015943,4.669925,0,2,Phenethylamines
1.021199,1,0,0,1.083059,1.180043,0.001561,4.512847,0,5,Phenethylamines
1.148151,1,0,9.820509,1.117412,1.184073,0.019074,4.256565,1,4,Phenethylamines
1.180284,1,0,9.917731,1.06763,0.91998,-0.079442,3.975176,1,3,Phenethylamines
0.523015,1,2.359954,0,1.219029,1.604008,0.090084,4.807009,0,5,Phenethylamines
1.175296,1,0,0,0.927445,0.992949,0.003754,4.351823,0,2,Phenethylamines
0.486967,1,2.293006,0,1.202538,1.089064,0.095492,4.900116,0,6,Cathinones
0.938495,1,0,0,1.121074,1.014295,0.023367,4.607264,0,1,Phenethylamines
1.096998,1,0,0,1.196295,0.687586,0.022255,4.491443,0,4,Phenethylamines
0.62156,1,1.937417,0,1.096329,1.427664,0.046363,4.314973,0,4,Opioids
1.306352,1,0,0,1.077809,0.62533,-0.113902,4.254525,0,3,Phenethylamines
0.98045,1,0,0,1.00709,0.76862,-0.016445,4.392127,0,3,Phenethylamines
1.039065,1,0,11.516204,1.323336,1.853471,0.118377,4.625845,1,3,Phenethylamines
0.978719,1,0,0,1.234217,0.790991,-0.018301,4.392127,0,3,Phenethylamines
1.188963,1,0,0,1.097689,1.155354,0.025857,4.351594,0,4,Phenethylamines
0.610424,1,0,0,1.049055,1.795101,0.113568,4.297903,0,3,Cathinones
1.531073,1,0,0,1.059413,0.590984,-0.081131,4.323161,0,3,Phenethylamines
1.096822,1,0,0,1.187392,0.677934,0.083395,4.419391,0,6,Phenethylamines
1.245011,1,0,0,1.280669,0.878643,-0.100343,4.471582,0,5,Phenethylamines
1.263146,1,0,0,1.266451,0.631763,-0.175156,4.378992,0,3,Phenethylamines
0.595696,0,0,0,1.1265,0.642276,-0.305853,4.396292,0,3,Phenethylamines
1.180245,1,0,0,1.272217,0.967664,0.023355,4.698539,0,7,Phenethylamines
0.965351,1,2.480324,9.417535,1.310812,0.442599,-0.008653,4.831185,1,5,Phenethylamines
1.104828,1,0,0,0.985866,0.776286,-0.052605,4.384517,0,0,Phenethylamines
0.595271,1,2.162037,0,1.012782,1.725417,0.116054,4.138502,0,5,Cathinones
1.079501,1,0,0,1.18563,0.864104,0.018583,4.389898,0,4,Phenethylamines
1.101633,1,0,0,1.088362,0.670981,0.101959,4.366729,0,6,Phenethylamines
1.254654,1,0,0,1.224382,0.957981,-0.083437,4.533249,0,5,Phenethylamines
0.597993,1,0,0,1.155337,1.8868,0.12926,4.518397,0,5,Opioids
0.602286,1,0,0,1.116804,2.02138,0.137616,4.396292,0,4,Cathinones
0.58502,1,1.912037,0,1.003599,1.652757,0.080636,4.012188,0,3,Cathinones
1.096998,1,0,0,1.200295,0.662255,0.01973,4.491443,0,4,Phenethylamines
1.201198,1,0,0,1.184779,0.949562,-0.019441,4.571861,0,6,Phenethylamines
0.943593,0,1.219053,9.298027,1.032721,1.178571,-0.126598,4.453189,1,3,Phenethylamines
0.771526,0,0,0,1.797753,1.298065,0.030769,4.892407,0,2,Benzodiazepines
1.151345,1,0,0,1.236994,0.750187,0.039605,4.698539,0,7,Phenethylamines
1.119865,1,0,0,0.992193,0.61841,-0.086615,3.751629,0,0,Phenethylamines
1.097062,1,0,0,1.11407,0.849392,0.146671,4.366729,0,5,Phenethylamines
1.205008,1,0,0,1.171734,1.094485,-0.026351,4.43262,0,5,Phenethylamines
0.558823,1,2.421019,0,1.192666,0.511562,-0.143404,5.238563,0,2,Benzodiazepines
1.265852,1,0,0,1.208977,0.58517,-0.179868,4.392127,0,2,Phenethylamines
1.127467,1,0,0,1.090623,1.181947,0.004544,4.518397,0,1,Phenethylamines
0.775781,1,0,0,1.156353,1.880888,0.132062,4.293661,0,2,Cathinones
1.109096,1,0,0,1.18838,0.828274,0.106099,4.609384,0,7,Phenethylamines
1.058528,1,0,0,0.987659,0.880563,-0.024237,4.364735,0,4,Phenethylamines
1.168245,1,0,0,1.192827,0.769131,0.107066,4.627987,0,7,Phenethylamines
1.217791,1,0,0,1.286379,0.800387,-0.058002,4.73387,0,5,Phenethylamines
1.15189,1,0,0,1.47908,0.981158,-0.033889,4.253434,0,4,Phenethylamines
1.517443,1,0,0,0.998832,1.019264,-0.045255,4.323161,0,3,Phenethylamines
1.131421,1,0,0,1.22437,0.965728,0.042416,4.429229,0,5,Phenethylamines
1.543699,1,0,0,1.067571,0.519193,-0.129962,4.180833,0,2,Phenethylamines
0.544392,1,0,0,1.048547,1.007221,-0.528006,4.263465,0,3,Phenethylamines
0.531018,1,0,0,1.125598,1.259875,0.076359,4.518397,0,5,Cathinones
1.123817,1,0,0,1.199499,0.554952,-0.036278,4.513795,0,3,Phenethylamines
1.403878,1,0,0,1.63823,0.502035,-0.081501,4.106603,0,0,Phenethylamines
1.137378,1,0,0,1.171464,0.737905,0.051458,4.471582,0,5,Phenethylamines
0.558305,1,0,0,0.988444,0.700986,-0.061121,4.257756,0,3,Phenethylamines
1.153227,1,0,0,1.331629,0.621776,-0.055392,4.609384,0,7,Phenethylamines
1.043982,1,0,11.391204,1.36464,1.962625,0.118877,4.511085,1,3,Phenethylamines
1.294137,1,0,0,1.160187,0.755687,-0.046627,4.257756,0,3,Phenethylamines
1.200907,1,0,0,1.212838,0.916309,-0.038953,4.646439,0,6,Phenethylamines
1.189406,1,0,0,1.252349,0.81164,-0.051084,4.552197,0,7,Phenethylamines
1.164709,1,0,0,1.207502,0.784484,-0.04427,4.431624,0,6,Phenethylamines
1.101633,1,0,0,1.088362,0.670981,0.101959,4.366729,0,5,Phenethylamines
1.102145,1,0,0,1.068726,0.662009,0.032065,4.282484,0,3,Phenethylamines
1.332892,1,0,0,1.111304,0.782569,-0.088186,4.298069,0,3,Phenethylamines
1.213608,1,0,10.155664,1.176571,1.280797,-0.025035,4.113283,1,3,Phenethylamines
1.360035,1,0,0,0.971575,0.91326,-0.051204,4.297131,0,3,Phenethylamines
1.218314,1,0,0,1.145732,0.94503,0.014815,4.45282,0,5,Phenethylamines
1.195646,1,0,0,1.23104,1.010809,-0.034944,4.366729,0,5,Phenethylamines
1.153133,1,0,0,1.277722,0.979241,-0.03261,4.253434,0,4,Phenethylamines
0.592625,1,0,0,1.06353,2.032969,0.15649,4.263465,0,3,Cathinones
0.919717,1,0,0,1.065326,1.138289,0.0091,4.365014,0,5,Phenethylamines
0.696886,0,0,0,1.747485,1.130551,0.045804,4.879143,0,2,Benzodiazepines
0.896002,0,0,8.662215,1.297093,0.963171,-0.043252,4.714513,1,8,Phenethylamines
0.701864,1,0,0,1.059466,0.887645,0.11847,4.253434,0,4,Phenethylamines
1.162982,1,0,0,1.280669,1.049427,0.012312,4.49315,0,6,Phenethylamines
1.173359,1,0,0,1.098503,1.071064,-0.009661,4.300498,0,4,Phenethylamines
1.154311,1,0,0,1.039138,0.790361,0.061497,4.039149,0,4,Phenethylamines
0.624309,1,0,0,1.121866,1.654937,0.125635,4.631293,0,5,Opioids
1.148909,1,0,0,1.166371,1.025484,0.016629,4.553652,0,6,Phenethylamines
1.223142,1,0,0,1.160711,0.935179,-0.078935,4.410417,0,4,Phenethylamines
1.094726,1,0,0,1.307806,0.67074,0.103505,4.366729,0,5,Phenethylamines
1.215364,1,0,0,1.291868,0.837943,-0.057368,4.339336,0,8,Phenethylamines
1.151345,1,0,0,1.231394,0.922178,-0.001964,4.698539,0,7,Phenethylamines
0.943928,1,0,0,1.06065,0.875379,-0.016628,4.490919,0,4,Phenethylamines
0.542976,1,0,0,1.056039,1.387738,-0.073536,4.263465,0,3,Cathinones
1.223142,1,0,0,1.191568,0.754513,-0.128271,4.410417,0,4,Phenethylamines
0.806072,1,0,9.144473,1.184507,1.553687,0.089511,4.436007,1,5,Phenethylamines
0.508615,1,4.008171,0,1.17799,0.787098,0.371134,4.73676,0,4,Opioids
0.519379,0,0,0,1.338058,0.944909,0.040707,5.410628,0,7,Phenethylamines
0.756927,1,0,0,1.181459,2.03675,0.220386,4.152391,0,2,Cathinones
1.507052,1,0,0,1.201624,0.536326,-0.064261,4.39032,0,4,Phenethylamines
1.433953,1,0,0,1.126132,0.542186,-0.077898,4.415061,0,2,Phenethylamines
1.042783,1,0,0,1.078525,0.940776,0.136951,4.551462,0,4,Phenethylamines
1.274899,1,0,0,1.127371,0.901926,-0.009407,4.734512,0,7,Phenethylamines
0.900757,3,4.721477,0,1.396394,1.228107,0.028737,4.802915,0,0,Benzodiazepines
1.212448,1,0,0,1.166371,0.940046,-0.05152,4.533249,0,5,Phenethylamines
0.719849,1,0,0,1.136312,0.762698,0.013642,4.365014,0,4,Phenethylamines
0.586909,1,0,0,1.101712,1.871615,0.147764,4.396292,0,4,Cathinones
1.213048,1,0,0,1.21549,0.741228,-0.126535,4.550293,0,3,Phenethylamines
1.192786,1,0,0,1.323607,0.948423,0.008475,4.378992,0,6,Phenethylamines
1.209213,1,0,0,1.265677,0.817975,-0.101336,4.365014,0,4,Phenethylamines
1.101633,1,0,0,1.085532,0.890947,0.043662,4.179229,0,5,Phenethylamines
0.52591,0,0,0,1.688069,1.083797,0.02465,4.892407,0,2,Benzodiazepines
0.915112,0,0,8.69694,1.259118,0.925765,-0.015831,4.796614,1,8,Phenethylamines
1.094622,1,0,0,1.079699,0.838857,0.172591,4.530493,0,6,Phenethylamines
1.534372,1,0,0,1.045293,0.572604,-0.110019,4.180833,0,2,Phenethylamines
1.247564,1,0,0,1.170713,0.848751,-0.059403,4.427567,0,5,Phenethylamines
1.16131,1,0,0,1.113345,1.066541,0.011364,4.43262,0,5,Phenethylamines
1.164709,1,0,0,1.202737,0.624953,0.002046,4.589518,0,6,Phenethylamines
0.534002,1,0,0,1.170043,1.268517,0.079738,4.631293,0,6,Phenethylamines
1.153133,1,0,0,1.237291,0.814737,0.061051,4.039149,0,4,Phenethylamines
1.091449,1,0,0,1.042214,0.800866,-0.030875,4.490919,0,5,Phenethylamines
1.158963,1,0,0,1.201556,0.965679,-0.023741,4.253434,0,4,Phenethylamines
0.549669,1,0,0,1.205077,1.143135,0.028489,4.499598,0,6,Cathinones
1.404481,1,0,0,0.9913,0.796,-0.0499,4.277613,0,0,Phenethylamines
1.164709,1,0,0,1.197718,0.831752,-0.037077,4.378992,0,6,Phenethylamines
1.162982,1,0,0,1.33992,0.84324,0.07826,4.49315,0,6,Phenethylamines
1.238737,1,0,0,1.146882,1.028824,-0.040182,4.458793,0,4,Phenethylamines
0.547621,1,0,0,1.183793,1.101711,0.042054,4.499598,0,6,Cathinones
1.141791,1,0,0,1.14568,0.773656,-0.037226,4.300153,0,5,Phenethylamines
1.458016,1,0,0,1.125819,0.649377,-0.074692,4.458591,0,4,Phenethylamines
1.154751,1,0,0,0.992347,0.751298,-0.019861,4.175736,0,2,Phenethylamines
1.19838,1,0,0,1.124515,0.940046,-0.006505,4.317033,0,5,Phenethylamines
0.902313,0,0,8.630305,1.264534,1.013426,-0.047398,4.607018,1,7,Phenethylamines
0.542976,1,0,0,1.059544,1.423852,-0.022254,4.263465,0,3,Cathinones
1.146204,1,0,0,1.092,1.033323,0.057433,4.471582,0,5,Phenethylamines
0.535432,1,2.36662,0,1.325217,1.46808,0.029617,4.650572,0,5,Phenethylamines
1.003425,1,2.217254,11.433301,1.168755,1.413935,-0.045878,4.579449,1,4,Phenethylamines
1.183818,1,0,0,1.120225,0.827082,0.032432,4.389365,0,5,Phenethylamines
1.024037,1,0,0,1.080244,0.764084,-0.021948,4.573557,0,2,Phenethylamines
0.706209,1,0,0,1.276251,0.516059,-0.216883,4.571861,0,7,Phenethylamines
1.0136,2,2.464025,0,0.969378,0.497081,-0.050161,4.660058,0,6,Phenethylamines
1.159427,1,0,0,1.051671,0.879053,-0.015857,4.548394,0,1,Phenethylamines
1.194991,1,0,0,1.050874,0.725116,-0.043372,4.243856,0,2,Phenethylamines
0.719761,1,0,0,1.209057,0.752063,-0.14998,4.715312,0,7,Phenethylamines
1.114209,1,0,0,1.029797,0.797631,-0.057375,4.251629,0,0,Phenethylamines
0.566613,1,0,0,1.056298,0.687113,-0.052528,4.392127,0,4,Phenethylamines
1.162452,1,0,0,1.039805,1.232632,-0.025741,4.260333,0,1,Phenethylamines
1.164709,1,0,0,1.197718,0.802047,-0.04427,4.589518,0,6,Phenethylamines
1.189406,1,0,0,1.252349,0.81164,-0.051084,4.552197,0,7,Phenethylamines
1.461227,1,0,0,0.933398,0.651005,-0.062141,4.055958,0,2,Phenethylamines
1.2461,1,0,0,1.077582,0.816497,-0.057378,4.253434,0,1,Phenethylamines
0.673779,1,0,0,1.140662,0.761606,-0.077247,4.410417,0,4,Phenethylamines
0.580283,1,1.866728,0,1.105396,1.644226,0.057196,4.012188,0,3,Cathinones
1.228713,1,0,0,1.367579,0.854715,0.018508,4.49315,0,6,Phenethylamines
0.984365,1,0,0,1.059762,1.057825,-0.010419,4.469241,0,5,Phenethylamines
0.549996,0,0,0,1.166263,0.950245,-0.007611,4.907922,0,8,Benzodiazepines
0.535432,1,2.36662,0,1.325217,1.46808,0.029617,4.650572,0,5,Cathinones
1.038404,1,2.128724,20.64269,1.124332,1.12222,-0.033286,4.686582,2,3,Opioids
1.351434,1,0,0,1.090297,1.103351,-0.013513,4.458591,0,1,Phenethylamines
0.635569,0,0,10.958258,1.222711,0.768795,-0.608499,4.38158,1,5,Phenethylamines
1.220563,2,0,0,1.097492,1.101323,-0.144638,4.277613,0,1,Phenethylamines
0.600932,1,0,0,1.20617,2.005519,0.071824,4.027169,0,3,Phenethylamines
1.367918,1,0,0,0.914409,0.857958,-0.060192,4.168296,0,0,Phenethylamines
1.245011,1,0,0,1.295037,0.7209,-0.013923,4.300153,0,5,Phenethylamines
1.160928,1,0,0,1.148206,1.189743,-0.00928,4.582913,0,1,Phenethylamines
1.135759,1,0,0,1.012117,0.923583,0.078965,4.356558,0,3,Phenethylamines
1.030043,1,2.479491,10.62566,1.12421,1.406488,0.067109,4.990105,1,6,Phenethylamines
0.672158,1,0,0,1.076805,0.862484,0.031074,4.300498,0,4,Phenethylamines
0.733356,0,0,0,1.62307,0.714019,-0.107429,4.875,0,1,Benzodiazepines
1.154311,1,0,0,1.069078,0.995541,-0.024126,4.253434,0,4,Phenethylamines
0.628133,1,0,0,0.973822,0.856836,0.284595,4.136842,0,0,Phenethylamines
1.451337,1,0,0,0.912587,0.695432,-0.038792,4.055958,0,2,Phenethylamines
0.764784,1,2.0801,0,1.626044,0.87474,-0.008142,4.926037,0,3,Benzodiazepines
1.213004,1,0,0,0.961216,0.632289,-0.089627,4.213661,0,1,Phenethylamines
1.306352,1,0,0,1.117519,0.545549,-0.133743,4.254525,0,3,Phenethylamines
1.039234,1,1.93192,9.936449,1.040192,0.976573,0.030925,4.128724,1,5,Phenethylamines
1.189406,1,0,0,1.243183,0.829577,-0.051084,4.405856,0,7,Phenethylamines
0.871636,1,2.5625,0,1.027717,0.782743,-0.020588,4.306891,0,3,Phenethylamines
0.776288,1,0,9.007326,1.043897,1.597191,0.044297,4.334679,1,3,Cathinones
1.613271,1,0,0,0.955587,0.861525,-0.107538,4.021268,0,2,Phenethylamines
1.044963,1,0,0,1.132377,1.164008,0.029043,4.607264,0,2,Phenethylamines
1.294518,1,0,0,1.098778,0.750581,-0.046789,4.257756,0,3,Phenethylamines
1.011602,1,2.318287,10.590744,1.300908,1.022047,-0.043295,4.715002,1,3,Phenethylamines
1.123829,1,0,0,1.15146,0.731641,0.075958,4.49315,0,6,Phenethylamines
0.542976,1,0,0,1.059544,1.423852,-0.022254,4.263465,0,3,Phenethylamines
0.564405,1,0,0,1.051918,1.286669,0.006104,4.392127,0,4,Phenethylamines
1.697776,1,0,0,1.483186,0.62213,-0.086978,4.410417,0,4,Phenethylamines
0.566623,1,0,0,1.126731,0.71558,-0.014896,4.607264,0,2,Phenethylamines
0.542987,1,0,0,1.11347,1.410857,0.021858,4.396292,0,4,Phenethylamines
1.600289,1,0,0,1.432984,0.338792,-0.215599,3.873141,0,2,Phenethylamines
0.535537,1,0,0,1.098551,1.316722,0.043716,4.396292,0,4,Cathinones
1.399806,1,0,0,0.99931,0.698722,-0.091239,4.021268,0,3,Phenethylamines
1.203753,1,0,0,1.122489,0.740673,-0.112566,4.365014,0,4,Phenethylamines
1.142061,1,0,0,1.153088,0.73344,-0.117491,4.389898,0,3,Phenethylamines
1.130747,1,2.087963,0,1.221068,0.64722,-0.067159,3.950064,0,3,Phenethylamines
0.757497,1,0,0,1.334673,2.071866,0.214416,4.152391,0,2,Cathinones
1.582176,1,0,0,1.009907,0.602598,-0.107764,4.228165,0,2,Phenethylamines
0.565128,0,0,0,1.6474,0.767786,-0.054777,4.789015,0,1,Benzodiazepines
0.724173,1,0,0,1.16057,0.568549,-0.18505,4.607706,0,6,Phenethylamines
0.973099,1,0,0,1.037648,0.972126,0.008444,4.392127,0,3,Phenethylamines
1.173359,1,0,0,1.078839,0.950167,-0.013013,4.300498,0,4,Phenethylamines
1.209317,1,0,0,1.431469,0.765099,-0.105518,4.365014,0,4,Phenethylamines
1.232364,1,0,0,1.004627,1.014926,0.00173,4.257756,0,3,Phenethylamines
1.123203,1,2.201389,0,0.990654,0.73858,-0.068084,3.873141,0,3,Phenethylamines
0.585001,1,0,0,1.128334,1.797469,0.137939,4.518397,0,5,Opioids
1.289018,1,0,0,1.07453,0.895732,-0.019058,4.51532,0,5,Phenethylamines
0.704128,1,0,0,1.107134,0.63522,-0.127415,4.513646,0,6,Phenethylamines
1.185085,1,0,0,1.203194,1.139853,0.01762,4.365014,0,4,Phenethylamines
1.510677,1,0,0,1.411811,0.45997,-0.118956,4.142915,0,2,Phenethylamines
1.062621,1,0,0,1.058779,1.182786,0.005872,4.49468,0,1,Phenethylamines
1.123829,1,0,0,1.149785,0.692657,0.073433,4.49315,0,6,Phenethylamines
1.05636,1,2.47338,0,1.022716,1.128785,0.018575,4.631293,0,2,Phenethylamines
1.224121,1,0,0,1.173665,0.672979,-0.100186,4.323161,0,2,Phenethylamines
1.038683,1,2.34838,0,0.997318,1.123976,0.010124,4.518397,0,1,Phenethylamines
0.585333,1,0,0,1.190289,1.261612,-0.035773,4.907072,0,4,Cathinones
1.14664,1,0,0,1.159484,1.302363,0.012811,4.582913,0,1,Phenethylamines
0.563902,1,0,0,1.021755,0.841339,0.311832,4.389898,0,2,Phenethylamines
1.164709,1,0,0,1.197718,0.802047,-0.04427,4.589518,0,6,Phenethylamines
1.024306,1,2.167787,11.188994,1.123425,1.504881,-0.008686,4.726144,1,4,Cathinones
1.268666,1,2.243056,0,0.927757,0.937554,-0.04839,4.021268,0,3,Phenethylamines
1.142581,1,0,9.890124,0.955038,1.626023,0.124573,4.551526,1,4,Phenethylamines
1.159719,1,0,10.624414,1.192381,1.704782,0.052824,4.436007,1,1,Phenethylamines
1.096869,2,0,0,1.277978,1.083689,-0.183979,4.456565,0,3,Phenethylamines
0.588546,1,0,0,1.148884,0.389474,0.163756,4.490919,0,5,Phenethylamines
1.461227,1,0,0,1.041873,0.54438,-0.074873,4.055958,0,2,Phenethylamines
1.539723,1,0,0,0.938578,1.024687,-0.032358,4.257756,0,2,Phenethylamines
1.164709,1,0,0,1.205855,0.677443,0.01072,4.378992,0,6,Phenethylamines
1.245011,1,0,0,1.292438,0.766563,-0.100343,4.471582,0,5,Phenethylamines
1.10048,1,0,0,0.978678,0.794071,-0.028204,4.142915,0,3,Phenethylamines
1.466454,1,0,0,1.025481,0.994815,-0.037032,4.28679,0,3,Phenethylamines
1.078439,1,0,0,0.872099,0.869123,-0.032279,3.886842,0,1,Phenethylamines
1.148317,1,0,0,1.204296,0.753258,0.052444,4.451489,0,7,Phenethylamines
1.048738,1,0,0,1.050357,1.119715,-0.003598,4.364735,0,4,Phenethylamines
1.060094,1,0,0,1.126758,1.161232,0.01562,4.49468,0,1,Phenethylamines
1.360035,1,0,0,1.037372,0.762145,-0.060904,4.297131,0,3,Phenethylamines
0.775714,0,0,0,1.695489,1.297175,0.032581,4.892407,0,2,Benzodiazepines
1.313402,1,0,0,1.059304,0.650484,-0.053249,4.392127,0,4,Phenethylamines
1.442779,1,0,0,1.109324,0.526142,-0.086742,4.241729,0,4,Phenethylamines
1.462163,1,0,0,0.910476,1.136008,0.023345,4.142915,0,2,Phenethylamines
0.683916,1,0,0,1.110922,1.250854,-0.129836,4.142915,0,2,Phenethylamines
0.566613,1,0,0,1.052698,0.628418,-0.09209,4.392127,0,4,Phenethylamines
0.610982,0,1.519958,0,1.374342,1.084448,-0.104578,4.879143,0,1,Benzodiazepines
1.481494,1,0,0,1.128458,0.980122,-0.001051,4.074876,0,3,Phenethylamines
1.164491,1,0,9.6762,1.234133,1.185292,0.085066,4.392127,1,4,Phenethylamines
1.157087,1,0,9.948531,1.001541,1.608144,0.087401,4.551526,1,4,Phenethylamines
1.148082,1,0,9.81742,0.942157,1.587081,0.10154,4.431402,1,3,Phenethylamines
1.168568,1,0,9.691506,1.075147,1.169264,0.097747,4.429229,1,4,Phenethylamines
1.184739,1,0,9.869133,1.08946,1.428189,0.08176,4.491729,1,4,Phenethylamines
1.174396,1,0,0,1.250314,0.774026,0.033101,4.369032,0,8,Phenethylamines
0.569318,1,0,0,1.119676,0.728177,-0.058922,4.49468,0,1,Phenethylamines
1.299485,1,0,0,1.157008,0.812245,-0.08945,4.254525,0,3,Phenethylamines
1.231844,0,0,0,0.950132,0.847683,-0.06656,4.186704,0,3,Phenethylamines
0.635242,0,0,0,1.15222,0.811888,0.033133,4.792816,0,5,Benzodiazepines
0.558305,1,0,0,0.98422,0.642409,-0.10693,4.257756,0,3,Phenethylamines
1.371582,0,1.743056,0,0.932852,1.157105,-0.091246,4.324863,0,3,Phenethylamines
1.199231,1,0,0,1.150778,0.767873,-0.08562,4.28679,0,2,Phenethylamines
1.295861,0,0,0,1.007435,1.156221,-0.048509,4.293661,0,3,Phenethylamines
0.669684,1,0,10.359722,1.083534,0.814813,-0.267267,4.64032,1,1,Phenethylamines
0.669705,0,0,0,1.625278,0.994506,0.013394,4.9375,0,1,Benzodiazepines
1.064006,1,0,0,1.073197,0.745888,-0.034078,4.213661,0,2,Phenethylamines
1.275911,1,0,0,1.180041,0.80824,-0.038138,4.257756,0,3,Phenethylamines
0.694579,1,0,0,1.066649,0.552892,0.160481,4.366729,0,5,Phenethylamines
1.438162,1,0,0,1.107134,0.925816,-0.017206,4.023137,0,3,Phenethylamines
1.127467,1,0,0,1.151641,1.129177,-0.002863,4.518397,0,1,Phenethylamines
0.702909,1,5.226856,9.557616,1.044874,0.961214,-0.097693,4.595094,1,12,Phenethylamines
0.542767,0,0,0,1.273723,1.116925,-0.026599,5.158563,0,6,'Other substances'
1.148317,1,0,0,1.202737,0.713582,0.050221,4.451489,0,7,Phenethylamines
1.513946,1,0,0,0.889595,0.798021,-0.017161,3.978334,0,3,Phenethylamines
1.543699,1,0,0,1.16091,0.430656,-0.140683,4.180833,0,2,Phenethylamines
1.167427,1,0,9.491449,1.011371,1.248097,0.206367,4.18523,1,4,Phenethylamines
1.122011,1,2.136574,10.048889,0.92515,1.495576,0.089982,4.551526,1,4,Phenethylamines
1.082212,1,2.232639,10.64875,0.99869,1.756273,0.089615,4.686147,1,2,Phenethylamines
1.509467,1,0,0,1.16619,0.759137,-0.033777,4.180833,0,4,Phenethylamines
